e
39
6060,6440,1210365997097
5993,6426,1210365997105
5971,6426,1210365997112
5963,6435,1210365997120
5966,6448,1210365997127
5991,6468,1210365997135
6038,6487,1210365997142
6102,6507,1210365997150
6185,6518,1210365997157
6279,6518,1210365997165
6382,6507,1210365997172
6493,6482,1210365997180
6596,6440,1210365997187
6693,6390,1210365997195
6779,6329,1210365997203
6843,6263,1210365997210
6885,6191,1210365997218
6902,6119,1210365997225
6885,6049,1210365997233
6835,5983,1210365997240
6757,5927,1210365997248
6646,5889,1210365997255
6499,5869,1210365997263
6329,5880,1210365997270
6138,5927,1210365997278
5938,6016,1210365997285
5743,6135,1210365997293
5577,6290,1210365997300
5438,6471,1210365997308
5357,6662,1210365997315
5341,6856,1210365997323
5396,7028,1210365997330
5521,7166,1210365997338
5713,7260,1210365997345
5960,7316,1210365997353
6249,7316,1210365997360
6568,7285,1210365997368
6899,7213,1210365997375
7224,7125,1210365997383
