e
41
15092,6889,1210365999254
15081,6881,1210365999262
15081,6881,1210365999269
15070,6878,1210365999277
15075,6889,1210365999284
15075,6889,1210365999292
15106,6917,1210365999299
15136,6931,1210365999307
15183,6950,1210365999314
15242,6969,1210365999322
15317,6980,1210365999329
15406,6978,1210365999337
15514,6972,1210365999344
15631,6950,1210365999352
15747,6917,1210365999359
15856,6867,1210365999367
15961,6809,1210365999375
16047,6745,1210365999382
16106,6673,1210365999390
16139,6595,1210365999397
16136,6526,1210365999405
16094,6459,1210365999412
16017,6412,1210365999420
15903,6387,1210365999427
15761,6399,1210365999435
15597,6446,1210365999442
15422,6537,1210365999450
15247,6667,1210365999457
15086,6831,1210365999465
14956,7008,1210365999472
14870,7194,1210365999480
14828,7374,1210365999487
14856,7529,1210365999495
14945,7648,1210365999502
15097,7715,1210365999510
15308,7745,1210365999517
15558,7734,1210365999525
15844,7704,1210365999532
16147,7637,1210365999540
16447,7560,1210365999547
16728,7474,1210365999555
