Bubble
43
12531,5606,1243463907833
12534,5589,1243463907841
12517,5570,1243463907848
12489,5564,1243463907856
12448,5564,1243463907863
12384,5570,1243463907871
12309,5592,1243463907878
12212,5620,1243463907886
12109,5675,1243463907893
11987,5736,1243463907901
11876,5830,1243463907908
11765,5936,1243463907916
11670,6058,1243463907923
11590,6193,1243463907931
11537,6329,1243463907938
11512,6459,1243463907946
11523,6573,1243463907953
11562,6673,1243463907961
11631,6739,1243463907969
11731,6778,1243463907976
11851,6784,1243463907984
11990,6759,1243463907991
12140,6703,1243463907999
12290,6629,1243463908006
12428,6534,1243463908014
12556,6429,1243463908021
12662,6313,1243463908029
12742,6199,1243463908036
12792,6088,1243463908044
12812,5986,1243463908051
12795,5897,1243463908059
12751,5825,1243463908066
12678,5767,1243463908074
12581,5731,1243463908081
12473,5703,1243463908089
12362,5695,1243463908096
12251,5697,1243463908104
12151,5711,1243463908111
12065,5722,1243463908119
12003,5736,1243463908126
11976,5742,1243463908134
11976,5742,1243463908141
12001,5733,1243463908149
